rating,review,image_url
4/5,"Nice ambience, big and well equipped. But very overpriced for the amenities and services they provide. I have stayed here several times as it’s quite close to my meeting point. Rooms are spacious, very clean and lovely views of the pool and beach.The bathroom has everything you’d need for a short stay (aside toothpaste or brush).WiFi is a little slower than normal but still manageable. There’s no mini bar. Only a bottle of water in the room. You have to call for iron, no bathrobe nor slippers except you call.The lightings in the rooms need an upgrade to brighter lights and the lights directly over the television completely removed. Services are slow. Checked into a suite and phones weren’t working, went to reception to complain, it took over 2 hours before someone came to check and only one was fixed. Theres no internal communication amongst the staff. There’s no engineer on night duty, the safe box wouldn’t open so I had to wait for the engineer to get to work at 7:30am before I could check out to catch a flight. I hope the hotel improves. Overall, a nice hotel but over priced for the room quality and the slow service they render.",[]
5/5,"Main hotel rooms need updating, at the  minimum usb outlets to power phones. Also, the hotel should give more than 1 water bottle a day if they want to compete with the major chains. Restaurants and entertainment is great and they poolside is one of the best!",[]
4/5,"Great breakfast (buffet), prompt service response and beautiful location, however, unnecessarily expensive, rowdy reception and damp rooms/corridors.",[]
5/5,5 star experience in a serene location. It stands out with a beautiful atlantic ocean side view,[]
5/5,A very comfortable place 💪 Full air condition✍️Beautiful Rooms🙆😁,[]
3/5,Exit security tried charging us even though we just dropped an item off. Said 500 for parking. Dont know if that's a thing with the hotel but that's disgraceful.,[]
3/5,"A good  and nice place for you businesses exhibition, conferences and so on.",[]
4/5,"Beautiful hotel...Tasty menus and I loved the pool side. In all, a great place to be.",[]
5/5,Nice serene environment with plenty of roomy space. Hall used for event was sound proof.,[]
5/5,"Very lovely, signature bar was top notch, have a convention hall very recommend for meeting though it’s expensive",[]
5/5,"It's comfort, luxury and peace of mind that you can't get from home, with natural food and wonderful suits.",[]
4/5,Eko Hotel was a good experience. The services were well delivered.,[]
5/5,It was a very fantastic time there. Love to go there over and over again,[]
5/5,Very cool and calm environment.I love my stay with them.,[]
5/5,Eko Hotel one of the foremost 5 star hotels in Nigeria. It's situated in the heart of the Victoria Island and the night life around it its on surplus.,[]
4/5,"Eko Hotel's memory will have a lasting impact. The service is exceptionally great. The complementary buffet breakfast for lodging is also superb. One striking thing about my stay in Eko Hotel was that pressing iron was unbelievably made available for me to iron my rumpled shirt dousing my worries of looking unkept for a meeting. For business executives, Eko Hotel is could be a life saver within minutes of a business pitch. Just dial Laundry, the guys are very helpful with their services. Nice ambience, good hotwater bath tub, tasty meals. Everything nice!!! Truly a delightful stay. There's also a non-smokers wing if you can't put up with smells from cigarettes.",[]
5/5,Beautiful place.Loads of activities holding there and among the 5star hotel in Lagos.A safe haven,[]
5/5,"Awesome experience altogether.  Well space car park, hall setting.",[]
3/5,I had lunch at Eko hotel and Suites and was impressed with the infrastructure. It was beautiful and quite a big place. It had four huge building with different offerings and several restaurants. The restaurant I settled for was by a big pool with an inner lounge offering buffet and an outdoor space offering a la carte.The employees are nice and helpful although the restaurant service was below what you get in any eatery in south Africa. The waiter did not seem to have an appreciation of the menu and there were no candles or any solution to deter flies from invading the food.On a brighter side the place was buzzing with people an indicator that the offerings were good.I didn’t explore any other thing except for the good lunch I had so I don’t have much improve or reduce the average score.,[]
5/5,"A hotel that give you joy and happiness, good place to go.",[]
4/5,"Right from the main entrance, this hotel is different from others. With courteous staff at each point. Large parking space makes it convenient for visitors to choose the location to drop their cars. The halls for meetings were good with A/C cooling. Water dropping from the roof was noted at a point. I hope that is fixed soon.The room was good with bed well laid and comfortable. I couldn't get fome channels to watch which I had anticipated from an international hotel as this. The bathroom can slso do with a shower door or curtain to stop water spilling beside the ceramic throne and the corridor.The buffet breakfast, lunch and dinner were all on point. I give 5 stars for that alone. Friday night buffet with live music is an excellent concept. Keep it up",[]
3/5,"Same ol, same ol.. Most crowded hotel in all of Lagos. Can be a lil nerve-racking, topped with average service.",[]
5/5,An exciting experience... A cynosure of the Lagos night life,[]
4/5,"Cozy rooms, nice sit out, friendly attendant,  sumptuous food and nice environment.",[]
5/5,"Welcoming, neat, and awesome environment.Just that the electricity keeps tripping off.",[]
5/5,The convention centre is a five-star event centre. Enough parking space and smack in the centre of town for those that can afford it.,[]
5/5,Exclusive and luxuriant. I have known this place for almost 40 years from when I was in primary school,[]
5/5,"Been to this beautiful space multiple times and the feeling was always different (positively of course).Haven’t passed the night here yet but I’ve attended several events and they’ve never disappointed me, not once.The organization, protocol, serenity and ambience does it for me, always.I truly appreciate the undisturbed flow of traffic (human and vehicular) in and out of this space which allows for several activities to take place concurrently without any interference of any sort. It’s very impressive.Mostly been here for conferences and the likes which includes tea breaks and lunch most times, yeah, the service was orderly and the meals were equally enjoyable.Here’s your cue to host your World Class Events, Conferences, Programs and the likes at Eko Hotels & Suites.Thank me now 😉✌️","['https://lh5.googleusercontent.com/p/AF1QipNnclJ_ElMgU9jtoXwizTkDjlnsBdrur4q-w-CH=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMbHwNRND579Idcii7K6ng4iFmGkD91XyWwsZMz=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO7KsLFqZbCXG2wo0XI6rrrXQ7ktvrNxMyHjJti=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNbC7pPBht0n0CHvIjGvTTc0lPQtFT9tXFDa1qL=w150-h150-k-no-p']"
4/5,"If I should write my experience about Eko hotel I will a book, Eko hotel is the one of the best place if not the best in Lagos. From the environment to the service are top notch, it's a home away from home. The dishes are awesome and the bar is a vibe on it own, eko hotel is definitely a good place to be.",[]
3/5,"The place is good, and is very nice lovely and conducive",[]
5/5,"Always on point, the services have improved compared to my last visit",[]
5/5,You can always find your happy spot to chill!,[]
5/5,One of the best and most popular hotels in Lagos. You sure can't miss it,[]
4/5,Great event and nice rooms! Could be pricey here but this facility defines hospitality in Lagos!,[]
4/5,"I'm always amazed at the hotel's ability to continually recreate their environment...like the ever expanding universe. Kudos to the team.The rooms and bathrooms do need to continually be fixed up. Maintenance dept needs to keep up with needed repairs - or perhaps room service needs to be meticulous to report areas needing repairs.Overall though, it's one hotel on the island one is sure of overall good hospitality. 👍",[]
5/5,5star hotel in the economy nerve center of Africa in Lagos StateIt's widely known for the 5star hospitality industry in Victoria island Lagos,[]
5/5,Eko hotels has a very serene environment and a very elegant outlook.Another innovation I think they should implement is changing their room TV screens to smart TV. This is give us clearer pictures quality and ability for us to connect to the internet and explore other viewers options.Thanks so much,[]
5/5,Everything is top notch.Great environment.But my car was bathed and rear light broken and also the securities are claiming ignorance. No CCTV footage to present. So sad,[]
5/5,"The whole environment is so appealing with tall trees and flowers, tarred and interlocked pavements and roads. Car park is top notch. Eko Hotel and Suites really a 5 star hotel with international standards, although it's expensive as expected but it's really nice place to visit.",[]
4/5,"Awesome as usual.I must commend the security operations and how very respectful they are at Eko Hotel. Driving through the Garden complex and the Signature was quite an urban experience.There are more than enough carparks with little or no hassle to make it through.I'll share more updates here, when I finally make it into their rooms, pool, halls and restaurants. Although, I've been to the club ""Cross Roads"" about 3 years back and had a wonderful time and experience.You should visit if your pocket is right.",[]
5/5,So much fun and good value for money,[]
5/5,I love eko .the view is madddd beautiful,[]
5/5,"Every amenity and hospitality service(s) here; inclusive of the serene ambience is 95% legit, on point, and top-notch. You will get the message right from the entrance/exit of the main gate. The coordination and helpful guidance dispensed by her security personnel and other staff give one a sense of confidence and comfort. They only need to work on the sensors that trigger the flush system on the urinary bowl for men.However, my last visit here was one of the best moments of my life.And again I still find it hard to imagine a hotel that is as old as time and still can house mind-blowing innovation and state-of-the-art amenities, cum tech support. A wonder to ponder...🤔🤔Life here is very expensive though, but, Eko 🏨 & $uites will always give you a golden memory to keep. If you know, you know.😊😊🇳🇬",[]
5/5,"It is a 5 star hotel, the best and the biggest hotel in Nigeria",[]
5/5,They have well trained staff who are professional. Easy access but the traffic going out was long and slow.,[]
3/5,"Eko Signature is a nice comfortable hotel with impressive views of the city. I love the quietness of the rooms and hallways. The Staff are very polite. I wasn't impressed with the service generally, had to wait a long time for any service. I had to call about four times in three hours to get someone to open the fridge in my room when I checked in. Room cleaning from when it was requested to when it was done took hours. Also, the phone numbers listed for reservations are hardly answered. I had to send someone there to physically make the reservation... What I kept hearing were apologies. I can't believe how a hotel this expensive has such disappointing service. Granted its a festive season with lots of guests but still it can be better.",[]
5/5,I loved the experience. The facilities were all intact and functioning in the room. The wardrobe space was adequate for myself and spouse. The staff at the reception were helpful and respectful.The service at breakfast which was a buffet was near excellent. The breakfast offerings were numerous and the service was fast and flowing like a well oiled factory plant. I was really impressed despite the number of people at the restaurant.I also used the Spa facility and the service was very good. The staff were professional and had a very good experience.,[]
5/5,I really enjoyed myself lodging there. Excellent customer and room services. Dishes were of international standard. Spectacular scenes to behold from the roof top bar and pool side. The atmosphere is cool and serene with good country music to nod and dance to. A Nice place to be!!!,[]
4/5,Good enough. Not brilliant amd services are going down steadily.,[]
4/5,I attended the Àṣàkẹ́ Concert and Wizkid/ Big Wiz concerts.Facilities were good,[]
4/5,Eko Hotel has good service but their facilities are showing their age. I like the way their housekeeping clean and arrange the room without attempting to pick at your personal belongings. The food tastes good and with broad variety.,[]
5/5,Very spacious. Enough parking space and the convention center is super huge,[]
5/5,"Beautiful place, same as when I first visited with my father 43 years ago as a child. It brought back so many memories. How on earth did they manage to keep up the quality?",[]
4/5,"Is nice, but too expensis than what we're seeing jare",[]
5/5,"One of Nigerias best places you can think of having your business meetings, events, luxury vacations and tour. It's Classy, highly and professional services, luxury and more",[]
4/5,"It was a lovely and wonderful experience, I had fun",[]
5/5,A great place for premium hotel services,[]
4/5,Pros:-The grounds are beautiful with large parking space- Easily accessible and located in the business district in VICons:- the standard room of the original Eko Hotel is very basic. Eko Signatures is newer with better facilities- the road leading to the hotel is prone to congestion at peak periods- hotel can be quite rowdy during events or conferences which could pose a safety/ security challenge especially for families with little kids.,[]
5/5,"I was confused at first but immediately u asked a security guard, he directed me to the conference hall perfectly.",[]
3/5,"Resort-style hotel(s) and building with varying levels(per price/luxury). Eko Hotel Signature is the top tier.Couple of different restaurants and a bar on site with indoor and outdoor sitting by the pool(cabana) available. Pricey though.Holds lots of concerts and parties with popular artists.Best pastries in the area..Eko Hotel Signature- not a fan of their limited breakfast. Staff such as Michael, Bukky are a great resource.Staff are generally polite and professional, but Lebanese managers are bullies- screams, yells at the staff.General manager on site notified of abuse of staff multiple times, but doesn’t seem to care. I guess a norm here.Maintenance of bathrooms, showers is a struggle, stains and leakage.Proper management may help.Overall- surrounding is safe and lively.",[]
5/5,One of the best in Lagos if you want something top notch and have got the cash to spend.,[]
5/5,"Recommend this Hotel to anyone that has 💰 🤑 💸 💲 🪙 💶, you will enjoy every bit of it, trust me, this hotel is the best.",[]
4/5,I was at an event. Didn't lodge.The hall was good for the event and the setup was top notch.Could be a bit clumsy to locate the restroom tho.,[]
5/5,It's an old hotel but well maintained. I love the pool area especially. The water is so clean and clear that one can see the hotel's logo at the bottom.,[]
3/5,"I heard a lot about this hotel but finally had the privilege to visit. Unfortunately I didn't stay so I cannot give an accurate picture of the experience. However, from a visiting guest perspective, the hotel seemed rowdy because visitors like me can swing by and grab food and drinks. I will review this hotel again with photos when I stay as a guest soon.",[]
4/5,Excellent experience but you need to pay parking.,[]
4/5,Nice and spacious hotel. Location is close to the business hub. Both the hectic traffic situation can be a challenge during rush hours.,[]
4/5,Nice place for a conference....I didn't have a good time in the toilet tho,[]
5/5,"Beautiful, grand and exquisite! This place is indeed worth the 5-star rating and hype.Beautiful scenery and carefully built structures/architecture; the place is well secured in the heart of Victoria Island. With multiple ballrooms and halls for events, there's a constant flow of people - local and international - going and coming.",[]
5/5,"The rooms are clean, very comfortable, Can take advantage of the location to walk to dinner, check out a couple galleries, and have drinks. It's great. Service top notch as always. Bed comfort can not be beaten, and the staff are amazing, they go over and beyond to help make our stay enjoyable. I highly recommend this hotel for anyone visiting Lagos regardless of the price per day... It's a nice place in general",[]
4/5,"Eko Hotel & suites is well conducive environment , spacious , located in a conducive atmosphere",[]
5/5,"To be sincere I have only been passing outside this place and hearing about it alone not on till now, it's really an amazing place to be although I have visited a lot of big hotels I think this is one among my top rated, very professional staff very Free and ventilated areas Fantastic eye catching environment, with much big and high important guests 😁 they are lot to talk about but I don't think it's necessary see it for ur self just love the treatment they if you have ur money but if not ehhm I think maybe u just want to collect wototo 😁🤣💯",[]
5/5,I loved the ambiance of the place and the serene environment 😁😁,[]
3/5,"This is a good place for adults to party, but  it is not really safe too because the pool is wide opened   no fence  around.   I went there last Saturday and a child's birthday was holding right beside the pool , with children that couldn't all swim and the chocking part is that they had a giant balloon that kept entering the pool.. please let the management ensure that  some people guard the pool next time a party is holding. Better safe than sorry.",[]
4/5,"As always, I really appreciate any public place with enough Parking lot. Because I like to be in an environment where my car is safe🤷🏾‍♀️… That pizza by the pool side is Heavenly 🥰. You’ll love it HERE. Go on, go have fun!",[]
5/5,My first visit and I find it amazing except for the book where I signed in...was so unkept..a hard cover will suffice as not everyone will want to touch it looking that way...That aside every other thing is fantastic...clean and serene  environment,[]
4/5,It's a nice to be in. It has quite a very big space for typically anything average entertainment.One thing odd I experienced last time was awful smell around the environment guess it's from drainage pipes or something else but the smell wasn't good at all.Every other things was awesome 👍,[]
5/5,Management is constantly trying to improve your experience,[]
4/5,"I'm all for the buffet... It's a nice avenue to dine and chill. You're not in a hurry to go anywhere, eat well and socialize well",[]
3/5,Great events space.Food is great too.,[]
5/5,Always a pleasure to spwnd time here the ambience is killing,[]
2/5,"Avoid the buffets at all cost.Management appeared attentive but showed apathy by ignoring his offer, didn't reply to the email for follow-up and the staff worked harder to make amends for the uneventful Mexican food offered on the $25k naira per person Buffett.* Food was luke warm to tepid at best.* No real direction nor order on where to eat or enter.* Fried food should be served hot. Fresh* Tables were not cleared and we arrived at the start of the buffet event* Chef tried when I met with him. Our server was good when we got one. He stuck it out until it was time to go home.I was okay with just making do until the locals said the native dishes were not good, either. It's a sham because I did expect more since they charge top prices, advertise expensive events and label themselves 4-5stars. I'm shocked locals entertain such given their wealth and ability. Just go over to Padrino's should you have a Mexican craving.","['https://lh5.googleusercontent.com/p/AF1QipM8pP2Fneg88umgarl8kwHRpP2M-r_EG0ZAEo8V=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNHoGdDDz6R_sVdWxGvhyFr60d3dRW-7OvAYFE3=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM1WR8pxYQzGfevbKxZl6gndNDkp8SO5FEesoEu=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOeLZGvy961i9Zx3MYCpIhKq_SUFYaX2ECZhJEy=w150-h150-k-no-p']"
5/5,"Rooms are lovely and conducive, had a nice night with friends",[]
1/5,"The payment system was not working and was debited on 8th of May, but  told that my card did not go through at the restaurant. Had to make a  further cash payment again, and after almost a month of appealing against such unsavory custom service, I still have not got a refund on my card payment or even an apology. Still waiting on my refund. I personally think this erodes your brand capital.",[]
5/5,It's a very nice place hotel and clean,[]
5/5,Very good and copretive staff.,[]
4/5,"Their event facilities are great!I've never been to any Eko Hotel room but I've booked it for people and I hear the experience is great.I have, however, used their even halls on many occasions and they are great. The staff are also generally okay - organised, detailed, helpful.The halls are soundproofed. So even if they are having events in five halls at a time, you can't hear the noise from the other halls even if they are adjoining rooms. I appreciate and respect that. You can't even hear a heavy downpour if you are within the facility.Pricing for halls is also fair relative to other competitor hotels on the island.A recommendation though would be to have a safe storage for event props and ish so organisers don't have to move items especially in situations where an event runs for more than one day. They typically tell you to pack your items (excluding heavy items or fixture) and bring them the next day because they cannot guarantee the security of the items. They can do better.They also have a shuttle to take you from one building or location within the facility to another. Or say it's raining and you need a quick ride within the facility.",[]
4/5,"This is a good hotel in Lagos, Nigeria. I stayed here with a large group and they did a great job accommodating us. The food is delicious and the pool and views are amazing. The power did go out a few times during our stay. That’s really the only downside. Everything else was great:",[]
4/5,"Nice hotel within the environment. Pretty spendy. But I feel that you can enjoy the area around there if you're interested in checking out some art galleries,  or asking the front desk for a shuttle to the beach ⛱,  just watch out for the drivers they lurk around there.  They will overcharge you if they can.  If you're not familiar with the area, then just use bolt or uber.",[]
2/5,Could do with some maintenance.Outside walls seem to need some paint.,[]
4/5,It's a beautiful place for event and relaxation,[]
5/5,"Firstly, let me make mention of how this place is really big, beautiful and has a homely/ welcoming environment. The edifice is quite old but that didn’t limit its magnificence!You could lose your way if you don’t have a proper direction!Let’s talk about the buffet service! A buffet graced with local and intercontinental dishes! Lots to eat! Desserts, Full course meal etc.You should visit here! 😉",[]
5/5,"The folks at Sky Bar knocked it out of the park for my 60th birthday celebration. Working with my wife they pulled off an amazing, delicious dinner with perfect service. Thanks for a wonderful experience .",[]
5/5,A beautiful place to be. Very organized,[]
4/5,"5-star hotel with all facilities in the highbrow area of Lagos, close to the Atlantic Ocean",[]
5/5,"Great experience. Good service, great conference facility, enjoyed my stay",[]
3/5,High price for average hotel. I guess that is how it is on VI. Amenities and restaurant are nice though.,[]
5/5,"The state of this hotel is good. So good. The bed is so comfortable, you might want to sleep forever. The service, I know you paying but they act like they love their customers. The food is nice.They have a nice setup, lights everywhere, good space.The place is really expensive, except you a foreigner.Then the pool is quite shallow. I love pools  so this was a down for me",[]
5/5,"Beautiful, great customer service, well organized with various beautiful buildings and grades of lodging, from the presidential suites, the signature building, the Eko gardens, the main building and so much more. A very secure area also. Beautiful poolside, decorated magical pathways, a lovely park for kids, a gymn with beauty/massage area, sauna, spa, etc. Wonderful food with both international and local cuisines.",['https://lh5.googleusercontent.com/p/AF1QipOpaH6JxSW1O95D1dSWK1UUG8Yi3jpJ0_6-IvCm=w150-h150-k-no-p']
4/5,Attended a dinner reception. The food was very nice.,[]
5/5,It's a very nice place to visit,[]
5/5,"It's a nice beautiful place, tranquil settings and spacious parking lots. In addition, there is a presence of a bar and swimming pool facilities. The rooms are of various standards, from single studio room to 2beds rooms with modern furniture and fittings, WiFi and room service availability. It's a good choice for anyone who wants something very premium and stylish.",[]
4/5,Always an awesome experience whenever I visit here. Nice one,[]
5/5,Is a serenity in totality to house your business and social activities,[]
4/5,"Gorgeous hotel, great sights, comfortable beds, EXCELLENT SERVICE, 24/7 electricity and awesome food.The food is quite expensive though.There are different levels of rooms according to your budget level of course.They have some rooms with a sea view.Loved their salon, pool area and rooftop restaurant.One has to book ahead of time before coming because they always have weekend events in their many halls.","['https://lh5.googleusercontent.com/p/AF1QipNGsW677fCzywEMpkDeANMkOz6iuPfCWOPko4qA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMI0Ua_h-MfO7HyXl3amenDNd_VWyCPjMuWcT-l=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNQmY2CLXPSBFgwqerjTBb29Ac4cQudyl91ITqQ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOO9Wt1G39NWTwK34VcpyjaWHfdo8WRxQuHcakT=w150-h150-k-no-p']"
5/5,"I guess I would call this the Queen of hotels in this axis of the world. Everything and persons here are in sync with each other - that touch of excellence.Meat, smells nice, attractive, relaxing... The list goes on. Its worth every dime spent.",[]
5/5,Fantastick place with great environment and food,[]
5/5,"NPMCN is holding its annual ASCAF at the iconic Eko Hotels & Suites. It is 5-Star facility one of the leading ones in Lagos.Service and facilities are expectantly good, although the charges are high also.Its location in Victoria Island makes it a challenge for those coming from the airport in Ikeja as one can get held up in traffic.",[]
5/5,Lodging is fantastic and the event halls are good too. Location is strategic but the traffic on very busy days can be frustrating,[]
2/5,"Eko hotel has lost its prestige! Was totally disappointed this past December to see the calibre of people flooding in there to say the least! The toilets are a nightmare!The rooms!!!! Don’t get me started on the rooms!The staff especially the stupid security personnel that “supposedly” gives access to the lifts to get to the rooms are incorrigible, rude, totally mannerless and unhelpful to say the least!Not worth it, except that it’s in the heart of V.I and accessible to all the hotspots in the city.",[]
5/5,"I went for the #BudXlagos at Eko convention center and the security right from the main gate is top notch, everything is amazing. Just so you know the ENTRANCE gate is different from the EXIT gate🥺🥺. Carry your jackets along☺️☺️",[]
5/5,"Great service, though for ostentatious people",[]
4/5,Good place to lodge and for organizing events.,[]
