rating,review,image_url
3/5,"I attended ACT Foundation 6th breakfast dialogue and 5th anniversary celebration yesterday. It was fun, I like the ballroom and the nice staff. They were so helpful and answering questions with a smile on. Plus the smile wasn’t forced. The problem I have with this place is the location of the restroom. While it was a smart thought, the stairs leading there says otherwise. Overall nice place.","['https://lh5.googleusercontent.com/p/AF1QipMlfCDCLKQcTKpvWNCDRcf-orxRuakobUrDgveg=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN43dJC9bJBPN9Et1aCLWKKkF_6xJ7CMrVXb58W=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN4FOSePDkmc2JxYt1x_a87WqPEEXpr3NQOBGvz=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPephQvT_wWEZ2gx1a2-_Uy5S_b1O4HG-i_snIz=w150-h150-k-no-p']"
5/5,"I loved the fact that celebrities adorn here,their parking space is ok,rooms are decent and prestigous...it's just a home away from home 🏡",[]
4/5,"Great food😙Spacious banquet hall. Polite welcome. Safe car park. Just one minus noted - no soap in  female rest room! Overall, I enjoyed my visit and event.",[]
4/5,I have been hearing about the place for long time finally I entered there am so excited,[]
3/5,"This place is just so wow, I dunno how best to explain My wonderful experience here. To speak in pidgin English, enjoyment wan kill Me for here.",['https://lh5.googleusercontent.com/p/AF1QipOYLlC3Bw_M1Gw0B3fp_XUoW44PmfUp0hozrEDS=w150-h150-k-no-p']
5/5,Always a great experience here at the oriental hotel. Great city view with cautious staff,[]
5/5,"Lovely view, great food and friendly staff a must visit if you are in Lagos","['https://lh5.googleusercontent.com/p/AF1QipNevSiBbAlLHejaskPZDYkwd3SzcitmDFY79gy0=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOu5enKipx9PrKOzoWRHfOq-fJ7NyqeyoJshepL=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOREuZTNCTBVonyyzaLlhJ2Ewjipw1H0pgxPKdf=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP6GX3db5mAtRraNTbF2LDuidr93d346pSJ0CCE=w150-h150-k-no-p']"
5/5,"Surely a class hotel, the room was very spacious, very comfortableIt was indeed luxurious well close, there was also complimentary drinks, it's definitely a place you'll want to spend time in, then there was the views it was majestic, the hotel seem to have it all. The food too was great. Definitely a place I want to come back to","['https://lh5.googleusercontent.com/p/AF1QipPekYwQrZdBzKAfTrooVJgi-tx8_4nm_dg7Vpef=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOMMcxb7IL5UFEoxjTjMxC5VaFxjtUKo7_HUYbf=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPG8OKU6YidBmEqrHeXxhdFoI-yqhNz2oYiHlAS=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM1ouhw5QEOJiLfu7m3g90w1dsRj080nweeMk2P=w150-h150-k-no-p']"
5/5,It's was an exciting one visiting such place...,[]
4/5,The rooms are spacious and insulated.The sea views is very good and the staff respond very well on the intercoms.It's not a waste of money,[]
3/5,Really shabby hotel! House keeping staff comes bearing towels hugged tightly to his body with alcohol reeking from his breath. Never again.,[]
5/5,"It one of the top hotel in  Lagos around lekkiWhich is like a multipurpose hotel because there is a hall, hotel and different building for different purpose in one.You can always have you wedding in this place because all you need is available the hotel and the likes.Let's talk about the environment so conducive wow wide enough , the services there are high class own.You should book this place for better experience and witness it yourself.","['https://lh5.googleusercontent.com/p/AF1QipMtTEb6sJ7yoko5LYJI5hJ-O18dPmS4jc3BpNEf=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNbN08JAdCbpC23rmRJsxSP5aNQkaSe1JkL9wqI=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNQhhj4UBgXZfNWpC2wv4A_FGheuuWpER7yuAM3=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOM94SRZWZgdFH5XBGBiQg5poUldLn5MWmUlgXK=w150-h150-k-no-p']"
4/5,Difficulty parking when they have events. Could be better managed. lost about 40 mins trying to park,[]
4/5,"The Hotel was 5 Star but now it has run down a bit. Its still great, but things like the TV not working well, the Fridges being bad, etc. But the Service is spectacular and the food is really good. The views, location and sheer amount of things you can experience at this hotel make it a premier place even if you don't a room there.",[]
5/5,One of the best place to lodge in Lagos .cosy rooms and river side views,[]
5/5,"Oriental Hotel is a 5 star hotel in sandfill  Lagos. This hotel is fully services with luxury fittings and has over 30 fully served rooms. The structure itself is a wonder to behold because of its amazing architectural design and finishing. It's has a swimming pool, rooftop bar, spacious carpark, multi-purpose hall, luxury furnishings, state of the art interior decor and most essentially 24hrs power supply to power this magnificent edifies. You can have a good weekend timeout at the bar while being entertained to the tunes of house and life music. Another thing about this hotel is that it's close to the seashore and so you have a view and first hand encounter with nature. I recommend to anyone who needs a luxurious 5 star hotel for holiday and leisure purpose to visit and have a great time","['https://lh5.googleusercontent.com/p/AF1QipOhIPUD6qyk8simwuGBCiT-EPSiiHfWdjfcC8ZV=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMZBCyD2BK3ufnUV3gy9qo9Sxq3LbjcpbzVB0r5=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOov37JG6cEjNxzvBNV_vohO4kK69zWiB7UjxD6=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOF1AG887db3Bwm4CQYWUa7UEtG_KyPqfGRoNod=w150-h150-k-no-p']"
5/5,Beautiful place customer service isn't the best but still worth it.,[]
5/5,A nice place to be with many halls for conference and seminars. The services are topnotch too.,"['https://lh5.googleusercontent.com/p/AF1QipPddDQKpgShXF_6ueBMjC9t16NOak3XP8DBodnP=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM4JDmfbYwAKWC4LwOdYw82LZB4u9dClFN1Xr-U=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMhE2IK32YXDtUG2Hrs7rE1r2j2UZ-73cfp8zMW=w150-h150-k-no-p']"
5/5,"A very nice hotel, spacious and luxurious. Very good for events",[]
5/5,"Beautiful environment. Everywhere was buzzing with activities when I visited, gave the real Lagos vibe.",[]
4/5,Good location and awesome service but rooms needs to be upgraded,[]
5/5,The staff were on point...The ocean view is picturesqueI love the oriental arts there too,[]
2/5,"Wasn’t a hotel guest, but booked some services in the new tower. Outside of building looks great, but the interior,finishing, furniture and accessories are of poor quality. Security at the main entrance gate and exit is a joke for both buildings.",[]
5/5,It was a very pleasant experience attending a conference that held at their main hall for events at the Oriental Hotels.The hotel is has a great aesthetic experience.The event hall is well equipped with state of the arts facilities.Great chandelier lights.Beautiful sit outs.Beautiful scenery and environment.,"['https://lh5.googleusercontent.com/p/AF1QipNGXY9mr6nwohmIf3uP-g0RLCatGb7ZKHhGvOf8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPS2mP1UtyHT-6JjVnJU51chePyMyqjICHa-GXK=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNl_aw73TJZGSZyPrZr_nGRD0vT5zXu9x3nurEL=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOQjofiX1rldo-RcW-nDYMGTfzUAxHS7xoixNz5=w150-h150-k-no-p']"
5/5,A lovely hotel with top notch services 👍,[]
5/5,"The LinkedIn Local event on 20th August, 2022 was a memorable one.",[]
5/5,Very unique. It is a place somebody for all kinds of events.,[]
1/5,"Breakfast is not for humans to eat...the tidiness in the room is terrible ,you have to wash and clean after them.",[]
4/5,"For event space, they are ok. Though the biggest hall didn't have a powerpoint screen set up. You have to bring in your facility. But generally the staff are encouraging, pleasant and willing to please. And the food🥰... Excellent.",[]
5/5,"Oriental hotel is home of home, for shareholder meeting, family  relaxsation.Ocean view is second to none.",[]
5/5,"I was there for a conference, the environment was nice. Their halls are good.",[]
5/5,"Very beautiful and accommodative, try this place you will love it",[]
5/5,A beautiful place to hold and event. Well structured with perfect organization,[]
5/5,Was there for a conference. The facilities and staff were top notch.,[]
2/5,Nice place beautiful top view canal view and amazing apartments,[]
5/5,"One of the best 5 stars hotel in Nigeria, especially in Lagos.",[]
5/5,It's very nice place,[]
4/5,Very cool and nice place but it's too expensive,[]
4/5,"Location is strategic; it's central for occasions and events with audiences coming from both Mainland, and Lekki-Ajah axis.",[]
4/5,"The reception is pretty wide with several Lounges/waiting sits available. Amazing staff that are willing to help...Made use of the ballroom and ugh! What a space. A dozen chandeliers with space for over a hundred depending on arrangement.Not sure if it was the hotel that catered for the food, but whoever made the coconut sponge cake deserves an award. Felt like feathers in my mouth 1000/10My only meh, is toilet on the ground floor (or should I call it underground toilet) has an iffy smell but I believe can be fixed with freshner blocks and co.",[]
4/5,"I love the ambiance, and everything about them",[]
4/5,"The event halls are spacious, well lit, and beautiful.",[]
3/5,"𝗜 𝗹𝗼𝘃𝗲 𝘁𝗵𝗲 𝘃𝗶𝗰𝗶𝗻𝗶𝘁𝘆, 𝗶𝘁'𝘀 𝗰𝗹𝗼𝘀𝗲𝗻𝗲𝘀𝘀 𝘁𝗼 𝘁𝗵𝗲 𝘄𝗮𝘁𝗲𝗿𝘀. 𝗔 𝗯𝗲𝗮𝘂𝘁𝗶𝗳𝘂𝗹 𝘀𝗶𝘁𝗲 𝘁𝗼 𝗯𝗲𝗵𝗼𝗹𝗱",[]
4/5,"Nice ambience and environment had an encounter with a rude staff who was unnecessarily rude ,a bit of  controversies but apart from that I enjoyed the event I attended .If you are coming from Iyana-Ipaja there are easy routes to the Oriental Hotel, you can use private trips ,if using public transport you can take a bus headed to Ajah or take Yaba then Obalende then you will enter a bus to Sandfilled bustop and cross using the pedestrian bridge.",[]
5/5,It's cozy. The staff are professional and courteous while doing their jobs.,[]
5/5,Lovely  facility... some staff are rude,[]
4/5,A serene environment suitable for events. Staff are polite and respectful.,[]
4/5,Lagos oriental Hotel located along Victoria Island to Lekki toll plaza. Is in unique and serene environment ideal for lodging and conferences. open for the public. It's a good place when looking for accommodation/conference halls within the Lagos Island.,[]
5/5,It's such a beautiful place with its golden ambience however their presidential suite rooms weren't all that. I loved that it has a cycler and the view of the lagoon/sea is so heavenly.,['https://lh5.googleusercontent.com/p/AF1QipP26QdHCIFD8GJlv9DPWO_saTTlwWXHQyN4nvph=w150-h150-k-no-p']
5/5,9TH AFRICA SHIPPING 🚢  17 JAN 2023.SIS WUNMI INVITED ME,"['https://lh5.googleusercontent.com/p/AF1QipOZOVGsc9A9NoDoUDO9zA_tXJPtVpjhhmyPN1V9=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO55jUaCojzcMgybI8ddGtnGz-sftV07EwggRMQ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNwdZ7L8LL-1fnXxjv-3h0m6gBd5Mb18OZG4-Cq=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM8PcIsUrJevNDplP4T8ULhq038QRUR0QVt21TI=w150-h150-k-no-p']"
5/5,The welcoming attention is one of the better hospitality I got there.,[]
4/5,Nice ambiance but some terrible restrooms at  one of the conference side,[]
5/5,Truly an amazing purpose built hotel with multiple event facilities that fulfill the requirements for Lagos activities. Also perfectly situated on the border between VI and Lekkk phase 1.,[]
4/5,Good place to stay. Great for events too,[]
5/5,Ease of entry and exit....very serene atmosphere.,[]
5/5,The Air-condition at the waiting and reception floor is not working well . I was soaked while waiting for OTL programme this morning.,[]
5/5,Such a beautiful hotel on the island. Their conference hall is superb for all kinds of events,[]
5/5,"I love the ambience. A very cool place to relax, their event hall is large.","['https://lh5.googleusercontent.com/p/AF1QipOVCJCMEwPQ_Xf2dSO5B9B4dNo1y3QF37ZR3Qk6=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipME40dd4XPjzT6Owfcmtm0_9Q5wMEV339y7i0tO=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPM_aA5wu9zcodN0RZq1CD-P3EH5fy42abWFgRJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOS89krm9f4QiKE1tBRIOVfe2F32A_zkaHSfoou=w150-h150-k-no-p']"
5/5,"Went to the Korean restaurant...... fantastic dining experience, great food 👍❤️",[]
4/5,"Nice environment and easy to locate, with easily accessible road and good staff service.","['https://lh5.googleusercontent.com/p/AF1QipMooaMPNvZ7NdMlPqSs5eRKAuq1ewxx5DE6MMDT=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipObXwpZkz5YfdWI7M2vIHKB1Dfad7REmzyyeXiQ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNc_ChwLJt7hY6TsKlXd6RnWdEXInCpc-9AfxU3=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOma56vYkwyhFcvYCh27hW3XCEaQHAdqV6nHVSI=w150-h150-k-no-p']"
5/5,"It's a beautiful place for accommodation and relaxation. Reception is nice and environment is beautiful with a waterside view in the heart of Victoria Island, Lagos.","['https://lh5.googleusercontent.com/p/AF1QipPiNw6ZORfXqL67Nlwgvg4K0sxkSivMFl3LM570=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOdysdnLc0gmrxaVutGdvJtWCFdKZJ23L9Xss3j=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNnEo5DIUa7U6vPXp5PIlmC34M0u_8JlTFtU3ye=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOWPsYEcjcyMI9SlEMlP47YsOumT6wDZKGUgoen=w150-h150-k-no-p']"
5/5,"Great place to be when you want to have a great time with family and friends.So classical having special events there.Thumbs up to the management, vendors and partners of Lagos Oriental Hotel.",['https://lh5.googleusercontent.com/p/AF1QipMzc7BT7qjMWk7N7l-IuhnbIkCmNu0lYf5HNPEh=w150-h150-k-no-p']
5/5,No better definition of a 5 star hotel 🏨,[]
4/5,I love the views from the rooms ...beautiful 😍,[]
4/5,"Went for a business meeting, and also look around.The place is gorgeous.",[]
4/5,"Attended a conference there recently, and I can say the environment is warm and their service is top notch too",[]
4/5,Was part of the decoration team for a wedding here. Hall is very big and beautiful. Had lots of chandeliers. The reception area is equally beautiful and cool. Ample parking space is available at the hotel as I discovered that it has multi-level parking floors apart from the parking space within and outside the premises of the hotel. Haven't had the opportunity to spend a night in any of the rooms but I can imagine that they are as beautiful as the other parts of the hotel that I've seen. Review to be updated once that happens along with my experience on service delivery.,[]
5/5,Very lovely place,[]
4/5,They were friendly and nice,[]
5/5,It's a really beautiful place 😍,[]
3/5,Beautiful.. But getting aged,[]
4/5,A top-end hotel in Lagos. Their food is good.,['https://lh5.googleusercontent.com/p/AF1QipP543n57O_AvjpSaVby2zfRAzhGI4D7VqiX8Zbw=w150-h150-k-no-p']
4/5,"Their services is superb, with a unique car pack.",[]
5/5,It is a nice environment d security are trying,[]
5/5,Great service. Pricey but I always enjoy myself anytime I go there. Standard haven't really dropped for years,[]
